checked_at,predicted_at,predicted_after_round_count,actual_round_count,actual_timestamp,model_version,candidate_model,predicted_label,minimum,maximum,probability,confidence,source,range_type,clear_signal,clear_reason,scored,actual_multiplier,correct
2026-08-09 13:19:10,2026-08-09 13:18:55,5618,5619,2026-08-09 13:19:10,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.567466,low,pattern,adaptive,0,wider range probability too low,1,1.76,1
2026-08-09 13:19:10,2026-08-09 13:18:55,5618,5619,2026-08-09 13:19:10,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.495301,low,pattern,adaptive,0,wider range probability too low,1,1.76,1
2026-08-09 13:19:20,2026-08-09 13:19:10,5619,5620,2026-08-09 13:19:20,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494750,low,baseline,adaptive,0,wider range probability too low,1,1.23,1
2026-08-09 13:19:20,2026-08-09 13:19:10,5619,5620,2026-08-09 13:19:20,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.483617,low,recent,adaptive,0,range has not beaten baseline,0,1.23,
2026-08-09 13:19:20,2026-08-09 13:19:10,5619,5620,2026-08-09 13:19:20,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.511384,low,pattern,adaptive,0,wider range probability too low,1,1.23,1
2026-08-09 13:19:20,2026-08-09 13:19:10,5619,5620,2026-08-09 13:19:20,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.478512,low,pattern,adaptive,0,wider range probability too low,1,1.23,1
2026-08-09 13:19:29,2026-08-09 13:19:21,5620,5621,2026-08-09 13:19:29,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494840,low,baseline,adaptive,0,wider range probability too low,1,1.07,1
2026-08-09 13:19:29,2026-08-09 13:19:21,5620,5621,2026-08-09 13:19:29,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.472737,low,recent,adaptive,0,range has not beaten baseline,0,1.07,
2026-08-09 13:19:29,2026-08-09 13:19:21,5620,5621,2026-08-09 13:19:29,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.542888,low,pattern,adaptive,0,range has not beaten baseline,0,1.07,
2026-08-09 13:19:29,2026-08-09 13:19:21,5620,5621,2026-08-09 13:19:29,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.488502,low,pattern,adaptive,0,range has not beaten baseline,0,1.07,
2026-08-09 13:19:49,2026-08-09 13:19:29,5621,5622,2026-08-09 13:19:49,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494930,low,baseline,adaptive,0,wider range probability too low,1,2.74,0
2026-08-09 13:19:49,2026-08-09 13:19:29,5621,5622,2026-08-09 13:19:49,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.461857,low,recent,adaptive,0,range has not beaten baseline,0,2.74,
2026-08-09 13:19:49,2026-08-09 13:19:29,5621,5622,2026-08-09 13:19:49,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.524619,low,pattern,adaptive,0,range has not beaten baseline,0,2.74,
2026-08-09 13:19:49,2026-08-09 13:19:29,5621,5622,2026-08-09 13:19:49,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.479185,low,pattern,adaptive,0,range has not beaten baseline,0,2.74,
2026-08-09 13:20:09,2026-08-09 13:19:50,5622,5623,2026-08-09 13:20:09,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494842,low,baseline,adaptive,0,wider range probability too low,1,2.62,0
2026-08-09 13:20:09,2026-08-09 13:19:50,5622,5623,2026-08-09 13:20:09,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.472739,low,recent,adaptive,0,range has not beaten baseline,0,2.62,
2026-08-09 13:20:09,2026-08-09 13:19:50,5622,5623,2026-08-09 13:20:09,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.479024,low,pattern,adaptive,0,range has not beaten baseline,0,2.62,
2026-08-09 13:20:09,2026-08-09 13:19:50,5622,5623,2026-08-09 13:20:09,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.469349,low,pattern,adaptive,0,range has not beaten baseline,0,2.62,
2026-08-09 13:20:21,2026-08-09 13:20:09,5623,5624,2026-08-09 13:20:20,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494754,low,baseline,adaptive,0,wider range probability too low,1,1.36,1
2026-08-09 13:20:21,2026-08-09 13:20:09,5623,5624,2026-08-09 13:20:20,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.483621,low,recent,adaptive,0,range has not beaten baseline,0,1.36,
2026-08-09 13:20:21,2026-08-09 13:20:09,5623,5624,2026-08-09 13:20:20,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.570244,low,pattern,adaptive,0,wider range probability too low,1,1.36,1
2026-08-09 13:20:21,2026-08-09 13:20:09,5623,5624,2026-08-09 13:20:20,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.503780,low,pattern,adaptive,0,wider range probability too low,1,1.36,1
2026-08-09 13:20:37,2026-08-09 13:20:21,5624,5625,2026-08-09 13:20:37,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494844,low,baseline,adaptive,0,wider range probability too low,1,2.10,0
2026-08-09 13:20:37,2026-08-09 13:20:21,5624,5625,2026-08-09 13:20:37,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486463,low,recent,adaptive,0,range has not beaten baseline,1,2.10,1
2026-08-09 13:20:37,2026-08-09 13:20:21,5624,5625,2026-08-09 13:20:37,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.506478,low,pattern,adaptive,0,wider range probability too low,1,2.10,0
2026-08-09 13:20:37,2026-08-09 13:20:21,5624,5625,2026-08-09 13:20:37,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.488490,low,pattern,adaptive,0,wider range probability too low,1,2.10,0
2026-08-09 13:21:08,2026-08-09 13:20:38,5625,5626,2026-08-09 13:21:08,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494756,low,baseline,adaptive,0,wider range probability too low,1,6.50,0
2026-08-09 13:21:08,2026-08-09 13:20:38,5625,5626,2026-08-09 13:21:08,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486475,low,recent,adaptive,0,range has not beaten baseline,1,6.50,0
2026-08-09 13:21:08,2026-08-09 13:20:38,5625,5626,2026-08-09 13:21:08,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.560528,low,pattern,adaptive,0,range has not beaten baseline,1,6.50,0
2026-08-09 13:21:08,2026-08-09 13:20:38,5625,5626,2026-08-09 13:21:08,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.506300,low,pattern,adaptive,0,range has not beaten baseline,1,6.50,0
2026-08-09 13:21:18,2026-08-09 13:21:08,5626,5627,2026-08-09 13:21:18,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494668,low,baseline,adaptive,0,wider range probability too low,1,1.13,1
2026-08-09 13:21:18,2026-08-09 13:21:08,5626,5627,2026-08-09 13:21:18,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486464,low,recent,adaptive,0,range has not beaten baseline,1,1.13,0
2026-08-09 13:21:18,2026-08-09 13:21:08,5626,5627,2026-08-09 13:21:18,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.513666,low,pattern,adaptive,0,range has not beaten baseline,0,1.13,
2026-08-09 13:21:18,2026-08-09 13:21:08,5626,5627,2026-08-09 13:21:18,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.479753,low,pattern,adaptive,0,range has not beaten baseline,0,1.13,
2026-08-09 13:21:26,2026-08-09 13:21:18,5627,5628,2026-08-09 13:21:26,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494757,low,baseline,adaptive,0,wider range probability too low,1,1.05,1
2026-08-09 13:21:26,2026-08-09 13:21:18,5627,5628,2026-08-09 13:21:26,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475584,low,recent,adaptive,0,range has not beaten baseline,1,1.05,0
2026-08-09 13:21:26,2026-08-09 13:21:18,5627,5628,2026-08-09 13:21:26,adaptive-v7-actionable-range,pattern,LESS THAN 1.20x,1.00,1.20,0.280321,medium,pattern,narrow,1,clear range,1,1.05,1
2026-08-09 13:21:26,2026-08-09 13:21:18,5627,5628,2026-08-09 13:21:26,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.510131,low,pattern,adaptive,0,wider range probability too low,1,1.05,1
2026-08-09 13:21:34,2026-08-09 13:21:27,5628,5629,2026-08-09 13:21:34,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494847,low,baseline,adaptive,0,wider range probability too low,1,1.00,1
2026-08-09 13:21:34,2026-08-09 13:21:27,5628,5629,2026-08-09 13:21:34,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475572,low,recent,adaptive,0,range has not beaten baseline,1,1.00,0
2026-08-09 13:21:34,2026-08-09 13:21:27,5628,5629,2026-08-09 13:21:34,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.494345,low,pattern,adaptive,0,range has not beaten baseline,1,1.00,0
2026-08-09 13:21:34,2026-08-09 13:21:27,5628,5629,2026-08-09 13:21:34,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.482540,low,pattern,adaptive,0,range has not beaten baseline,1,1.00,0
2026-08-09 13:21:47,2026-08-09 13:21:34,5629,5630,2026-08-09 13:21:46,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494937,low,baseline,adaptive,0,wider range probability too low,1,1.43,1
2026-08-09 13:21:47,2026-08-09 13:21:34,5629,5630,2026-08-09 13:21:46,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.477600,low,recent,adaptive,0,wider range probability too low,1,1.43,1
2026-08-09 13:21:47,2026-08-09 13:21:34,5629,5630,2026-08-09 13:21:46,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.491954,low,pattern,adaptive,0,range has not beaten baseline,1,1.43,1
2026-08-09 13:21:47,2026-08-09 13:21:34,5629,5630,2026-08-09 13:21:46,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.488155,low,pattern,adaptive,0,wider range probability too low,1,1.43,1
2026-08-09 13:22:30,2026-08-09 13:21:47,5630,5631,2026-08-09 13:22:30,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495027,low,baseline,adaptive,0,wider range probability too low,1,20.00,0
2026-08-09 13:22:30,2026-08-09 13:21:47,5630,5631,2026-08-09 13:22:30,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486443,low,recent,adaptive,0,range has not beaten baseline,1,20.00,0
2026-08-09 13:22:30,2026-08-09 13:21:47,5630,5631,2026-08-09 13:22:30,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.527363,low,pattern,adaptive,0,wider range probability too low,1,20.00,0
2026-08-09 13:22:30,2026-08-09 13:21:47,5630,5631,2026-08-09 13:22:30,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.502437,low,pattern,adaptive,0,wider range probability too low,1,20.00,0
2026-08-09 13:22:49,2026-08-09 13:22:31,5631,5632,2026-08-09 13:22:49,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494939,low,baseline,adaptive,0,wider range probability too low,1,2.47,0
2026-08-09 13:22:49,2026-08-09 13:22:31,5631,5632,2026-08-09 13:22:49,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.477601,low,recent,adaptive,0,wider range probability too low,1,2.47,0
2026-08-09 13:22:49,2026-08-09 13:22:31,5631,5632,2026-08-09 13:22:49,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.507003,low,pattern,adaptive,0,range has not beaten baseline,0,2.47,
2026-08-09 13:22:49,2026-08-09 13:22:31,5631,5632,2026-08-09 13:22:49,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.466181,low,pattern,adaptive,0,range has not beaten baseline,0,2.47,
2026-08-09 13:22:58,2026-08-09 13:22:50,5632,5633,2026-08-09 13:22:57,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494851,low,baseline,adaptive,0,wider range probability too low,1,1.00,1
2026-08-09 13:22:58,2026-08-09 13:22:50,5632,5633,2026-08-09 13:22:57,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475574,low,recent,adaptive,0,range has not beaten baseline,1,1.00,0
2026-08-09 13:22:58,2026-08-09 13:22:50,5632,5633,2026-08-09 13:22:57,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.526547,low,pattern,adaptive,0,range has not beaten baseline,0,1.00,
2026-08-09 13:22:58,2026-08-09 13:22:50,5632,5633,2026-08-09 13:22:57,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.475887,low,pattern,adaptive,0,range has not beaten baseline,0,1.00,
2026-08-09 13:23:11,2026-08-09 13:22:58,5633,5634,2026-08-09 13:23:11,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494941,low,baseline,adaptive,0,wider range probability too low,1,1.54,1
2026-08-09 13:23:11,2026-08-09 13:22:58,5633,5634,2026-08-09 13:23:11,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.477601,low,recent,adaptive,0,wider range probability too low,1,1.54,1
2026-08-09 13:23:11,2026-08-09 13:22:58,5633,5634,2026-08-09 13:23:11,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.522694,low,pattern,adaptive,0,range has not beaten baseline,1,1.54,1
2026-08-09 13:23:11,2026-08-09 13:22:58,5633,5634,2026-08-09 13:23:11,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.487212,low,pattern,adaptive,0,range has not beaten baseline,1,1.54,1
2026-08-09 13:23:34,2026-08-09 13:23:11,5634,5635,2026-08-09 13:23:34,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495030,low,baseline,adaptive,0,wider range probability too low,1,3.74,0
2026-08-09 13:23:34,2026-08-09 13:23:11,5634,5635,2026-08-09 13:23:34,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.488482,low,recent,adaptive,0,wider range probability too low,1,3.74,0
2026-08-09 13:23:34,2026-08-09 13:23:11,5634,5635,2026-08-09 13:23:34,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.499053,low,pattern,adaptive,0,range has not beaten baseline,1,3.74,0
2026-08-09 13:23:34,2026-08-09 13:23:11,5634,5635,2026-08-09 13:23:34,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.483961,low,pattern,adaptive,0,range has not beaten baseline,1,3.74,0
2026-08-09 13:24:03,2026-08-09 13:23:35,5635,5636,2026-08-09 13:24:03,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494942,low,baseline,adaptive,0,wider range probability too low,1,5.48,0
2026-08-09 13:24:03,2026-08-09 13:23:35,5635,5636,2026-08-09 13:24:03,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.477601,low,recent,adaptive,0,wider range probability too low,1,5.48,0
2026-08-09 13:24:03,2026-08-09 13:23:35,5635,5636,2026-08-09 13:24:03,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.490541,low,pattern,adaptive,0,wider range probability too low,1,5.48,0
2026-08-09 13:24:03,2026-08-09 13:23:35,5635,5636,2026-08-09 13:24:03,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.487553,low,pattern,adaptive,0,wider range probability too low,1,5.48,0
2026-08-09 13:24:21,2026-08-09 13:24:03,5636,5637,2026-08-09 13:24:21,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494855,low,baseline,adaptive,0,wider range probability too low,1,2.37,0
2026-08-09 13:24:21,2026-08-09 13:24:03,5636,5637,2026-08-09 13:24:21,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.477590,low,recent,adaptive,0,wider range probability too low,1,2.37,0
2026-08-09 13:24:21,2026-08-09 13:24:03,5636,5637,2026-08-09 13:24:21,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.470098,low,pattern,adaptive,0,range has not beaten baseline,0,2.37,
2026-08-09 13:24:21,2026-08-09 13:24:03,5636,5637,2026-08-09 13:24:21,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.482331,low,pattern,adaptive,0,wider range probability too low,1,2.37,0
2026-08-09 13:24:50,2026-08-09 13:24:22,5637,5638,2026-08-09 13:24:50,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494767,low,baseline,adaptive,0,wider range probability too low,1,5.75,0
2026-08-09 13:24:50,2026-08-09 13:24:22,5637,5638,2026-08-09 13:24:50,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475565,low,recent,adaptive,0,range has not beaten baseline,1,5.75,0
2026-08-09 13:24:50,2026-08-09 13:24:22,5637,5638,2026-08-09 13:24:50,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.513481,low,pattern,adaptive,0,range has not beaten baseline,1,5.75,0
2026-08-09 13:24:50,2026-08-09 13:24:22,5637,5638,2026-08-09 13:24:50,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.488259,low,pattern,adaptive,0,range has not beaten baseline,1,5.75,0
2026-08-09 13:25:06,2026-08-09 13:24:51,5638,5639,2026-08-09 13:25:06,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494679,low,baseline,adaptive,0,wider range probability too low,1,1.84,1
2026-08-09 13:25:06,2026-08-09 13:24:51,5638,5639,2026-08-09 13:25:06,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.466697,low,recent,adaptive,0,wider range probability too low,1,1.84,1
2026-08-09 13:25:06,2026-08-09 13:24:51,5638,5639,2026-08-09 13:25:06,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.507668,low,pattern,adaptive,0,range has not beaten baseline,0,1.84,
2026-08-09 13:25:06,2026-08-09 13:24:51,5638,5639,2026-08-09 13:25:06,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.489822,low,pattern,adaptive,0,wider range probability too low,1,1.84,1
2026-08-09 13:25:23,2026-08-09 13:25:06,5639,5640,2026-08-09 13:25:22,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494769,low,baseline,adaptive,0,wider range probability too low,1,2.06,0
2026-08-09 13:25:23,2026-08-09 13:25:06,5639,5640,2026-08-09 13:25:22,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.477579,low,recent,adaptive,0,wider range probability too low,1,2.06,0
2026-08-09 13:25:23,2026-08-09 13:25:06,5639,5640,2026-08-09 13:25:22,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.553886,low,pattern,adaptive,0,range has not beaten baseline,1,2.06,1
2026-08-09 13:25:23,2026-08-09 13:25:06,5639,5640,2026-08-09 13:25:22,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.500383,low,pattern,adaptive,0,range has not beaten baseline,1,2.06,1
2026-08-09 13:25:31,2026-08-09 13:25:23,5640,5641,2026-08-09 13:25:31,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494681,low,baseline,adaptive,0,wider range probability too low,1,1.00,1
2026-08-09 13:25:31,2026-08-09 13:25:23,5640,5641,2026-08-09 13:25:31,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486448,low,recent,adaptive,0,range has not beaten baseline,1,1.00,0
2026-08-09 13:25:31,2026-08-09 13:25:23,5640,5641,2026-08-09 13:25:31,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.528491,low,pattern,adaptive,0,wider range probability too low,1,1.00,1
2026-08-09 13:25:31,2026-08-09 13:25:23,5640,5641,2026-08-09 13:25:31,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.498834,low,pattern,adaptive,0,wider range probability too low,1,1.00,1
2026-08-09 13:25:50,2026-08-09 13:25:31,5641,5642,2026-08-09 13:25:49,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494770,low,baseline,adaptive,0,wider range probability too low,1,2.48,0
2026-08-09 13:25:50,2026-08-09 13:25:31,5641,5642,2026-08-09 13:25:49,adaptive-v7-actionable-range,recent,1.00x TO 2.00x,1.00,2.00,0.477579,low,recent,adaptive,0,wider range probability too low,1,2.48,0
2026-08-09 13:25:50,2026-08-09 13:25:31,5641,5642,2026-08-09 13:25:49,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.525181,low,pattern,adaptive,0,range has not beaten baseline,1,2.48,1
2026-08-09 13:25:50,2026-08-09 13:25:31,5641,5642,2026-08-09 13:25:49,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.491774,low,pattern,adaptive,0,range has not beaten baseline,1,2.48,1
2026-08-09 13:26:29,2026-08-09 13:25:50,5642,5643,2026-08-09 13:26:29,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494683,low,baseline,adaptive,0,wider range probability too low,1,13.52,0
2026-08-09 13:26:29,2026-08-09 13:25:50,5642,5643,2026-08-09 13:26:29,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486449,low,recent,adaptive,0,range has not beaten baseline,1,13.52,0
2026-08-09 13:26:29,2026-08-09 13:25:50,5642,5643,2026-08-09 13:26:29,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.481854,low,pattern,adaptive,0,range has not beaten baseline,0,13.52,
2026-08-09 13:26:29,2026-08-09 13:25:50,5642,5643,2026-08-09 13:26:29,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.481271,low,pattern,adaptive,0,range has not beaten baseline,1,13.52,0
2026-08-09 13:26:59,2026-08-09 13:26:29,5643,5644,2026-08-09 13:26:59,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494595,low,baseline,adaptive,0,wider range probability too low,1,6.33,0
2026-08-09 13:26:59,2026-08-09 13:26:29,5643,5644,2026-08-09 13:26:59,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486438,low,recent,adaptive,0,range has not beaten baseline,1,6.33,0
2026-08-09 13:26:59,2026-08-09 13:26:29,5643,5644,2026-08-09 13:26:59,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.498551,low,pattern,adaptive,0,range has not beaten baseline,1,6.33,0
2026-08-09 13:26:59,2026-08-09 13:26:29,5643,5644,2026-08-09 13:26:59,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.487593,low,pattern,adaptive,0,range has not beaten baseline,1,6.33,0
